DOI,Title,Authors,Corresponding Authors,Institution,Date,Version,Type,Category,Xml,Published
10.1101/396796,Transcriptional heterogeneity of Cryptococcus gattii VGII compared with non-VGII lineages underpins key pathogenicity pathways,"Farrer, R. A.; Ford, C. B.; Rhodes, J.; Delorey, T.; May, R. C.; Fisher, M.; Cloutman-Green, E.; Balloux, F.; Cuomo, C. A.",Rhys A  Farrer,Broad Institute of MIT and Harvard,2018-08-22,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/22/396796.source.xml,10.1128/msphere.00445-18
10.1101/397703,Genotyping and epidemiological metadata provides new insights into population structure of Xanthomonas isolated from walnut trees,"Fernandes, C.; Albuquerque, P.; Cruz, L.; Tavares, F.",Fernando  Tavares,"CIBIO, Universidade do Porto",2018-08-22,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/22/397703.source.xml,NA
10.1101/393272,The SUMO conjugation complex self-assembles into nuclear bodies independent of SIZ1 and COP1,"Mazur, M. J.; Kwaaitaal, M.; Arroyo Mateos, M.; Maio, F.; Ramachandra, K. K.; Prins, M.; van den Burg, H. A.",Harrold A. van den Burg,"Molecular Plant Pathology, Swammerdam Institute for Life Sciences (SILS), University of Amsterdam",2018-08-22,1,new results,plant biology,https://www.biorxiv.org/content/early/2018/08/22/393272.source.xml,10.1104/pp.18.00910
10.1101/397596,Molecular Mechanisms Governing Shade Responses in Maize,"Shi, Q.; Kong, F.; Zhang, H.; Jiang, Y.; Heng, S.; Liang, R.; Liu, J.; Lu, X.; Li, P.; Li, G.",Gang  Li,"College of Life Science, State Key Laboratory of Crop Biology, Shandong Agricultural University",2018-08-22,1,new results,plant biology,https://www.biorxiv.org/content/early/2018/08/22/397596.source.xml,10.1016/j.bbrc.2019.05.142
10.1101/398123,Assessment of abduction movement in older people with painful shoulder: an analysis based on inertial sensors,"Roldan-Jimenez, C.; Martin-Martin, J.; Bennett, P.; McPhail, S.; Vargas, A. C.; Kerr, G.",Antonio  Cuesta  Vargas,Universidad de Malaga,2018-08-22,1,new results,bioengineering,https://www.biorxiv.org/content/early/2018/08/22/398123.source.xml,NA
10.1101/398149,Impact of two neighbouring ribosomal protein clusters on biogenesis factor binding and assembly of yeast late small ribosomal subunit precursors,"Linnemann, J.; Pöll, G.; Jakob, S.; Ferreira-Cerca, S.; Griesenbeck, J.; Tschochner, H.; Milkereit, P.",Philipp  Milkereit,Universität Regensburg,2018-08-22,1,new results,molecular biology,https://www.biorxiv.org/content/early/2018/08/22/398149.source.xml,10.1371/journal.pone.0203415
10.1101/398156,Reversible temporally-specific inhibition of muscle using a light-activated chloride channel,"Gorini, C.; Iyer, S.; Vyas, S.; Ramakrishnan, C.; Deisseroth, K.; Delp, S.",Christopher  Gorini,Stanford University,2018-08-22,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/22/398156.source.xml,NA
10.1101/398206,Dimethylarsenic acid (DMA) accumulation positively correlates with realgar-induced subchronic toxicity in rats,"YI, Y.; Gao, S.; Xia, J.; Zhao, Y.; Li, C.; Zhang, Y.; Wang, L.; Pan, C.; Liu, S.; Han, J.; Liang, A.; Ji, S.",YAN  YI,China Academy of Chinese Medical Sciences Institute of Chinese Materia Medica,2018-08-22,1,new results,pharmacology and toxicology,https://www.biorxiv.org/content/early/2018/08/22/398206.source.xml,NA
10.1101/398164,Agent-Based Modeling Predicts HDL-independent Pathway of Removal of Excess Surface Lipids from Very Low Density Lipoprotein,"Paalvast, Y.; Kuivenhoven, J. A.; Bakker, B. M.; Groen, A. K.",Yared  Paalvast,University of Groningen,2018-08-22,1,new results,systems biology,https://www.biorxiv.org/content/early/2018/08/22/398164.source.xml,10.1016/j.atherosclerosis.2018.06.052
10.1101/398131,Effect of Platelet-activating factor on barrier function of ARPE-19 cells,"Zhang, F.; Liu, L.; Zhang, H.; Liu, Z.-L.",Han  Zhang,the First Hospital of China Medical University,2018-08-22,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/22/398131.source.xml,10.2147/DDDT.S251941
10.1101/398180,"Continued circulation, recombination and evolution of the ancient subcontinent lineage despite predominance of the recent arctic-like lineage rabies viruses (RABV) in India","Kuchipudi, S. V.; Deventhiran, J.; Srinivasan, B.; Seeralan, M.; Kanagaraj, V.; Raju, S.; Kathaperumal, K.; Nissly, R. H.; Kasibhatla, S. M.; Kale, M. M.; Kulkarni-Kale, U.",Suresh  V  Kuchipudi,Pennsylvania State University University Park : Penn State,2018-08-22,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/22/398180.source.xml,NA
10.1101/398008,"Combinatorial recognition of clustered RNA elementsby a multidomain RNA-binding protein, IMP3","Schneider, T.; Hung, L.-H.; Aziz, M.; Wilmen, A.; Thaum, S.; Wagner, J.; Janowski, R.; Muller, S.; Huttelmaier, S.; Niessing, D.; Sattler, M.; Schlundt, A.; Bindereif, A.",Albrecht  Bindereif,"Institute of Biochemistry, University of Giessen",2018-08-22,1,new results,molecular biology,https://www.biorxiv.org/content/early/2018/08/22/398008.source.xml,10.1038/s41467-019-09769-8
10.1101/397992,PHASE TRANSITIONED NUCLEAR OSKAR PROMOTES CELL DIVISION OF DROSOPHILA PRIMORDIAL GERM CELLS,"Kistler, K. E.; Trcek, T.; Hurd, T. R.; Chen, R.; Liang, F.-X.; Sall, J.; Kato, M.; Lehmann, R.",Ruth  Lehmann,"HHMI, Skirball Institute of Biomolecular Medicine, Dept. of Cell Biology, NYU School of Medicine",2018-08-22,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/22/397992.source.xml,10.7554/elife.37949
10.1101/397992,PHASE TRANSITIONED NUCLEAR OSKAR PROMOTES CELL DIVISION OF DROSOPHILA PRIMORDIAL GERM CELLS,"Kistler, K. E.; Trcek, T.; Hurd, T. R.; Chen, R.; Liang, F.-X.; Sall, J.; Kato, M.; Lehmann, R.",Ruth  Lehmann,"HHMI, Skirball Institute of Biomolecular Medicine, Dept. of Cell Biology, NYU School of Medicine",2018-08-24,2,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/24/397992.source.xml,10.7554/elife.37949
10.1101/397893,Actomyosin-driven tension at compartmental boundaries orients cell division independently of cell geometry in vivo,"Scarpa, E.; Finet, C.; Blanchard, G.; Sanson, B.",Benedicte  Sanson,University of Cambridge,2018-08-22,1,new results,developmental biology,https://www.biorxiv.org/content/early/2018/08/22/397893.source.xml,10.1016/j.devcel.2018.10.029
10.1101/398065,High-order epistasis in catalytic power of dihydrofolate reductase gives rise to a rugged fitness landscape in the presence of trimethoprim selection,"Tamer, Y. T.; Gaszek, I. K.; Abdizadeh, H.; Batur, T.; Reynolds, K.; Atilgan, A. R.; Atilgan, C.; Toprak, E.",Erdal  Toprak,University of Texas Southwestern Medical Center,2018-08-22,1,new results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/22/398065.source.xml,10.1093/molbev/msz086
10.1101/397372,A de novo EDA-variant in a litter of shorthaired standard Dachshunds with X-linked hypohidrotic ectodermal dysplasia,"Vasiliadis, D.; Hewicker-Trautwein, M.; Klotz, D.; Fehr, M.; Ruseva, S.; Arndt, J.; Metzger, J.; Distl, O.",Ottmar  Distl,University of Veterinary Medicine Hannover,2018-08-22,1,new results,genetics,https://www.biorxiv.org/content/early/2018/08/22/397372.source.xml,10.1534/g3.118.200814
10.1101/398107,Synthetic and genomic regulatory elements reveal aspects of cis-regulatory grammar in Mouse Embryonic Stem Cells,"King, D. M.; Maricque, B. B.; Cohen, B. A.",Barak A. Cohen,Washington University in St. Louis,2018-08-22,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/22/398107.source.xml,10.7554/eLife.41279
10.1101/398081,Hypomethylation of STAT1 and HLA-DRB1 is associated with type-I interferon-dependent HLA-DRB1 expression in lupus CD8+ T cells,"Miller, S.; Coit, P.; Gensterblum-Miller, E.; Renauer, P.; Kilian, N. C.; Schonfeld, M.; Tsou, P.-S.; Sawalha, A. H.",Amr H Sawalha,"Division of Rheumatology, Department of Internal Medicine, University of Michigan",2018-08-22,1,new results,immunology,https://www.biorxiv.org/content/early/2018/08/22/398081.source.xml,10.1136/annrheumdis-2018-214323
10.1101/397802,The geometry of dependence: solitary bee larvae prioritize carbohydrate over protein in parentally provided pollen,"Austin, A. J.; Gilbert, J. D. J.",Alexander James Austin,University of Hull,2018-08-22,1,new results,animal behavior and cognition,https://www.biorxiv.org/content/early/2018/08/22/397802.source.xml,10.1111/1365-2435.13746
10.1101/398040,LION/web: a web-based ontology enrichment tool for lipidomic data analysis,"Molenaar, M.; Jeucken, A.; Wassenaar, T. A.; van de Lest, C. H. A.; Brouwers, J. F.; Helms, J. B.",J. Bernd Helms,Utrecht University,2018-08-22,1,new results,biochemistry,https://www.biorxiv.org/content/early/2018/08/22/398040.source.xml,10.1093/gigascience/giz061
10.1101/397463,Gene Correction for SCID-X1 in Long-Term Hematopoietic Stem Cells,"Pavel-Dinu, M.; Wiebking, V.; Dejene, B. T.; Srifa, W.; Mantri, S.; Nicolas, C.; Lee, C.; Bao, G.; Kildebeck, E. J.; Punjya, N.; Sindhu, C.; Inlay, M. A.; Saxena, N.; DeRavin, S. S.; Malech, H.; Roncarolo, M. G.; Weinberg, K. I.; Porteus, M.",Matthew  Porteus,Stanford University,2018-08-22,1,new results,bioengineering,https://www.biorxiv.org/content/early/2018/08/22/397463.source.xml,10.1038/s41467-019-09614-y
10.1101/397752,OMA standalone: orthology inference among public and custom genomes and transcriptomes,"Altenhoff, A. M.; Levy, J.; Zarowiecki, M.; Tomiczek, B.; Warwick Vesztrocy, A.; Dalquen, D.; Müller, S.; Telford, M.; Glover, N.; Dylus, D.; Dessimoz, C.",Christophe  Dessimoz,University College London,2018-08-22,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/22/397752.source.xml,10.1101/gr.243212.118
10.1101/397521,Revealing evolutionary constraints on proteins through sequence analysis,"Wang, S.-W.; Bitbol, A.-F.; Wingreen, N. S.",Anne-Florence  Bitbol,CNRS & Sorbonne Universite,2018-08-22,1,new results,biophysics,https://www.biorxiv.org/content/early/2018/08/22/397521.source.xml,10.1371/journal.pcbi.1007010
10.1101/397844,"Significant antitumour effect of an antibody against TMEM180, a new cancer-specific molecule","Yasunaga, M.; Saijou, S.; Hanaoka, S.; Anzai, T.; Tsumura, R.; Matsumura, Y.",Yasuhiro  Matsumura,"Exploratory Oncology Research & Clinical Trial Centre, National Cancer Centre",2018-08-22,1,new results,cancer biology,https://www.biorxiv.org/content/early/2018/08/22/397844.source.xml,NA
10.1101/397844,"Significant antitumour effect of an antibody against TMEM180, a new cancer-specific molecule","Yasunaga, M.; Saijou, S.; Hanaoka, S.; Anzai, T.; Tsumura, R.; Matsumura, Y.",Yasuhiro  Matsumura,"Exploratory Oncology Research & Clinical Trial Centre, National Cancer Centre",2018-08-28,2,new results,cancer biology,https://www.biorxiv.org/content/early/2018/08/28/397844.source.xml,NA
10.1101/397422,A human cell model of cardiac pathophysiological valvulogenesis,"Neri, T.; Hiriart, E.; Van Vliet, P.; Faure, E.; Norris, R.; Farhat, B.; Lefrancois, J.; Moore-Morris, T.; Zaffran, S.; Faustino, R.; Zambon, A.; Devisgnes, J.-P.; Salgado, D.; Sugi, Y.; Levine, R.; de la Pompa, J. L.; Terzic, A.; Evans, S.; Markwald, R.; Puceat, m.",michel  Puceat,INSERM,2018-08-22,1,new results,developmental biology,https://www.biorxiv.org/content/early/2018/08/22/397422.source.xml,NA
10.1101/397679,RNA sequencing of the in vivo human herpesvirus 6B transcriptome to identify targets for clinical assays distinguishing between latent and active infections,"Hill, J. A.; Ikoma, M.; Zerr, D. M.; Basom, R. S.; Peddu, V.; Huang, M.-L.; Hall Sedlak, R.; Jerome, K.; Boeckh, M.; Barcy, S.",Joshua Aiden  Hill,Fred Hutchinson Cancer Research Center,2018-08-22,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/22/397679.source.xml,10.1128/jvi.01419-18
10.1101/397927,Mining ancient microbiomes using selective enrichment of damaged DNA molecules,"Weiss, C. L.; Gansauge, M.-T.; Aximu-Petri, A.; Meyer, M.; Burbano, H. A.",Hernén A. Burbano,Max Planck Institute for Developmental Biology,2018-08-22,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/22/397927.source.xml,10.1186/s12864-020-06820-7
10.1101/398024,Fitness Landscape of the Fission Yeast Genome,"Grech, L.; Jeffares, D. C.; Sadee, C. Y.; Rodriguez-Lopez, M.; Bitton, D. A.; Hoti, M.; Biagosch, C.; Aravani, D.; Speekenbrink, M.; Illingworth, C. J. R.; Schiffer, P. H.; Pidoux, A. L.; Tong, P.; Tallada, V. A.; Allshire, R.; Levin, H. L.; Bahler, J.",Daniel Charlton Jeffares,University College London,2018-08-22,1,new results,genomics,https://www.biorxiv.org/content/early/2018/08/22/398024.source.xml,10.1093/molbev/msz113
10.1101/397687,A novel function of Galactomyces candidum in highly efficient ammonia nitrogen removal from low C:N wastewater,"Liu, W.; Yang, L.; Li, X.; Liu, H.; Zeng, G.; Li, H.; Chen, Z.",Liping  Yang,Changsha Environmental Protection College,2018-08-22,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/22/397687.source.xml,NA
10.1101/397976,Neuraminidase Inhibition Contributes to Influenza A Virus Neutralization by Anti-Hemagglutinin Stem Antibodies,"Kosik, I.; Angeletti, D.; Gibbs, J. S.; Angel, M.; Takeda, K.; Kosikova, M.; Nair, V.; Hickman, H. D.; Xie, H.; Brooke, C. C.; Yewdell, J. W.",Jon W. Yewdell,NIAID,2018-08-22,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/22/397976.source.xml,10.1084/jem.20181624
10.1101/397851,TCF7L2 Regulation of GATA6-dependent and -Independent Vascular Smooth Muscle Cell Plasticity and Intimal Hyperplasia,"Mani, A.; Srivastava, R.; Xie, Y.; Li, N.; Bhat, N.; Hong, L.; Esteghamat, S.; Adeniran, A.; Geirsson, A.; Zhang, J.; Ge, G.; Nobrega, M.; Martin, K. A.; Rolyan, H.",Arya  Mani,Yale University,2018-08-22,1,new results,molecular biology,https://www.biorxiv.org/content/early/2018/08/22/397851.source.xml,NA
10.1101/397950,Reward revaluation biases hippocampal sequence content away from the preferred outcome,"Carey, A. A.; Tanaka, Y.; van der Meer, M.",Matthijs  van der Meer,Dartmouth College,2018-08-22,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/22/397950.source.xml,10.1038/s41593-019-0464-6
10.1101/397943,The Effect of Visual Capture Towards Subjective Embodiment Within the Full Body Illusion,"Carey, M.; Crucianelli, L.; Preston, C.; Fotopoulou, A.",Mark  Carey,University of York,2018-08-22,1,confirmatory results,neuroscience,https://www.biorxiv.org/content/early/2018/08/22/397943.source.xml,10.1038/s41598-019-39168-4
10.1101/397026,Speaker-normalized vowel representations in the human auditory cortex,"Sjerps, M. J.; Fox, N. P.; Johnson, K.; Chang, E. F.",Edward F. Chang,"Department of Neurological Surgery, University of California, San Francisco, CA, USA",2018-08-22,1,new results,neuroscience,https://www.biorxiv.org/content/early/2018/08/22/397026.source.xml,10.1038/s41467-019-10365-z
10.1101/395582,The Rhizoctonia solani LysM and RlpA-like effector proteins contribute to virulence suppressing chitin-triggered immunity and hypersensitive response,"Dolfors, F.; Holmquist, L.; Moschou, P.; Dixelius, C.; Tzelepis, G.",Georgios  Tzelepis,"Swedish Univ of Agricultural Sci, Dept of Plant Biol, Uppsala BioCenter, Linnean Ctr for Plant Biol",2018-08-22,1,new results,plant biology,https://www.biorxiv.org/content/early/2018/08/22/395582.source.xml,NA
10.1101/398099,Understanding the killing mechanism of action by virus-infected yeasts,"Sheppard, S.; Dikicioglu, D.",Duygu  Dikicioglu,University of Cambridge,2018-08-22,1,new results,systems biology,https://www.biorxiv.org/content/early/2018/08/22/398099.source.xml,10.1099/acmi.ac2019.po0034
10.1101/397588,Zero-preserving imputation of scRNA-seq data using low-rank approximation,"Linderman, G. C.; Zhao, J.; Kluger, Y.",Yuval  Kluger,Yale University,2018-08-22,1,new results,bioinformatics,https://www.biorxiv.org/content/early/2018/08/22/397588.source.xml,NA
10.1101/397489,A divergent kinase lacking the glycine-rich loop regulates membrane ultrastructure of the Toxoplasma parasitophorous vacuole,"Beraki, T.; Hu, X.; Broncel, M.; Young, J. C.; O'Shaughnessy, W. J.; Borek, D. M.; Treeck, M.; Reese, M. L.",Michael L Reese,UT Southwestern Medical Center,2018-08-22,1,new results,cell biology,https://www.biorxiv.org/content/early/2018/08/22/397489.source.xml,NA
10.1101/397364,Empirical analysis and modelling of Argos Doppler location errors in Romania,"Rozylowicz, L.; Bodescu, F. P.; Ciocanea, C. M.; Gavrilidis, A. A.; Manolache, S.; Matache, M. L.; Miu, I. V.; Moale, C.; Nita, A.; Popescu, V. D.",Laurentiu  Rozylowicz,"University of Bucharest, Center for Environmental Research",2018-08-22,1,new results,ecology,https://www.biorxiv.org/content/early/2018/08/22/397364.source.xml,10.7717/peerj.6362
10.1101/397810,Stochastic population dynamics driven by mutant interactors,"Park, H. J.; Pichugin, Y.; Huang, W.; Traulsen, A.",Hye Jin  Park,Max Planck Institute for Evolutionary Biology,2018-08-22,1,confirmatory results,evolutionary biology,https://www.biorxiv.org/content/early/2018/08/22/397810.source.xml,NA
10.1101/397638,GxEMM: Extending linear mixed models to general gene-environment interactions,"Dahl, A.; Cai, N.; Flint, J.; Zaitlen, N.",Andy  Dahl,UCSF,2018-08-22,1,new results,genetics,https://www.biorxiv.org/content/early/2018/08/22/397638.source.xml,10.1016/j.ajhg.2019.11.015
10.1101/397836,Systematic evaluation of the causal relationship between DNA methylation and C-reactive protein,"Walton, E.; Hemani, G.; Dehghan, A.; Relton, C.; Davey Smith, G.",Esther  Walton,"MRC Integrative Epidemiology Unit, University of Bristol",2018-08-22,1,new results,genetics,https://www.biorxiv.org/content/early/2018/08/22/397836.source.xml,NA
10.1101/397695,Two lytic bacteriophages that depend on the Escherichia coli multi-drug efflux gene tolC and differentially affect bacterial growth and selection,"Burmeister, A. R.; Bender, R. G.; Fortier, A.; Lessing, A. J.; Chan, B. K.; Turner, P. E.",Alita R  Burmeister,Yale University,2018-08-22,1,new results,microbiology,https://www.biorxiv.org/content/early/2018/08/22/397695.source.xml,NA
